State,Metro,City,Zipcode
WI,"La Crosse-Onalaska, WI-MN",Mindoro,54644
WI,,Norwalk,54648
PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Colmar,18915
AR,,Augusta,72006
VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Ivor,23866
KY,,Cub Run,42729
IN,"Indianapolis-Carmel-Anderson, IN",Bainbridge,46105
MO,,,64489
MS,"Indianola, MS",Moorhead,38761
WI,"Sheboygan, WI",Mitchell,53011
OH,"Cambridge, OH",Kimbolton,43749
LA,,Castor,71016
KY,,Raccoon,41557
SC,,Hampton,29911
NY,"Kingston, NY",High Falls,12440
NY,"Kingston, NY",,12491
MI,"Adrian, MI",Deerfield,49238
CA,"Fresno, CA",Prather,93651
IA,,Inwood,51240
NE,,Genoa,68640
IA,,Keota,52248
SC,"Sumter, SC",Alcolu,29001
CA,"Redding, CA",Fall River Mills,96028
IL,"Ottawa, IL",,61373
CA,"San Francisco-Oakland-Berkeley, CA",Point Reyes Station,94937
NV,,Mesquite,89034
MN,,Shevlin,56676
OH,"Ashtabula, OH",Austinburg,44010
CA,,Dunsmuir,96025
NC,"Wilmington, NC",Kure Beach,28449
NM,"Santa Fe, NM",Stanley,87056
CT,"Torrington, CT",Bridgewater,6752
ID,"Coeur d'Alene, ID",Harrison,83833
IN,"New Castle, IN",Mooreland,47360
WV,"Beckley, WV",Ansted,25938
OH,"Toledo, OH",Luckey,43443
WI,,Genoa,54632
MN,"Willmar, MN",Raymond,56282
TX,"Dallas-Fort Worth-Arlington, TX",Rio Vista,76093
VA,,Austinville,24312
NY,"Olean, NY",Conewango Valley,14726
NH,"Berlin, NH",Low and Burbanks,3583
WA,,Long Beach,98624
PA,"Pittsburgh, PA",East Brady,16028
NE,"Sioux City, IA-NE-SD",Wakefield,68784
MI,"Ludington, MI",Custer,49405
NC,"Charlotte-Concord-Gastonia, NC-SC",Woodleaf,27054
TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Vanleer,37181
NC,"Boone, NC",Zionville,28698
OK,"Miami, OK",Commerce,74339
NY,"Jamestown-Dunkirk-Fredonia, NY",Cassadaga,14718
ME,"Portland-South Portland, ME",Sebago,4029
IN,"Lafayette-West Lafayette, IN",Oxford,47971
MA,"Springfield, MA",Colrain,1340
WV,"Charleston, WV",Ravenswood,25275
MO,,Annapolis,63620
OH,"Tiffin, OH",Green Springs,44836
NE,"Norfolk, NE",Battle Creek,68715
OR,"Portland-Vancouver-Hillsboro, OR-WA",Deer Island,97054
TN,,Finger,38334
GA,,Cherrylog,30522
KS,"Kansas City, MO-KS",Easton,66020
PA,"Johnstown, PA",Ashville,16613
MA,"Springfield, MA",Gill,1354
WI,"Milwaukee-Waukesha, WI",Butler,53007
GA,"Chattanooga, TN-GA",Wildwood,30757
OH,"Cambridge, OH",Cumberland,43732
MN,"Duluth, MN-WI",Orr,55771
WV,"Winchester, VA-WV",Green Spring,26763
WI,"Eau Claire, WI",Fairchild,54741
IA,,Sanborn,51248
VA,,Millboro,24460
PA,"Warren, PA",Clarendon,16313
NY,,Crown Point,12928
IA,"Muscatine, IA",,52754
TX,"Lubbock, TX",Crosbyton,79322
OH,,Hamden,45634
VA,,Fancy Gap,24328
MO,,Poplar Bluff,63967
AL,"Dothan, AL",Pansey,36343
ME,,Newcastle,4553
OR,,Rockaway Beach,97136
IA,,Hamburg,51640
VA,"Lynchburg, VA",Big Island,24526
VA,,Drakes Branch,23937
PA,"East Stroudsburg, PA",Pocono Summit,18346
WI,"Madison, WI",Arena,53503
MO,"Columbia, MO",Glasgow,65254
IA,,,52563
OH,"Salem, OH",Kensington,44625
KY,,Pilgrim,41250
MA,"Pittsfield, MA",West Stockbridge,1266
ME,,Van Buren,4785
OK,,Canute,73626
NH,"Lebanon, NH-VT",Rumney,3266
NE,"Omaha-Council Bluffs, NE-IA",Valparaiso,68065
IL,"Dixon, IL",Franklin Grove,61031
SD,"Rapid City, SD",Sturgis,57793
GA,"Valdosta, GA",Naylor,31641
MD,"Cumberland, MD-WV",Mount Savage,21545
SC,"Seneca, SC",Mountain Rest,29664
MN,"Minneapolis-St. Paul-Bloomington, MN-WI",,55031
VA,"Danville, VA",Ringgold,24594
NY,"New York-Newark-Jersey City, NY-NJ-PA",Great River,11739
IL,,Gilman,60938
WV,,Buckhannon,26218
KS,,Ness City,67560
IA,,Rockford,50468
IN,"Seymour, IN",Medora,47260
PA,"Somerset, PA",Hooversville,15936
NC,,Lake Waccamaw,28450
NY,"Elmira, NY",Lowman,14861
VA,"Charlottesville, VA",Lovingston,22971
MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",North Beach,20714
IL,"Carbondale-Marion, IL",Elkville,62932
IA,,Alden,50006
IN,,Holton,47023
MI,"Battle Creek, MI",,49033
TX,,Pineland,75968
TX,,Stratford,79084
LA,"Lafayette, LA",Delcambre,70528
WI,"Fond du Lac, WI",Fond du Lac,54979
MN,,Eagle Bend,56446
MO,"Cape Girardeau, MO-IL",Oak Ridge,63769
ME,,Anson,4958
NH,"Manchester-Nashua, NH",Greenfield,3047
NE,,Grant,69140
IA,,,52654
SD,,Lemmon,57638
OH,"Salem, OH",Rogers,44441
TN,,Walling,38587
NM,"Las Vegas, NM",Pecos,87552
WI,"Milwaukee-Waukesha, WI",Wales,53183
PA,,Manns Choice,15550
CA,"Redding, CA",,96096
WY,"Gillette, WY",Rozet,82727
MS,"Hattiesburg, MS",Brooklyn,39425
NY,"Kingston, NY",Olivebridge,12461
OK,"Altus, OK",,73526
IL,"St. Louis, MO-IL",Hardin,62047
CA,"San Francisco-Oakland-Berkeley, CA",Bethel Island,94511
GA,"Americus, GA",Andersonville,31711
MA,"Boston-Cambridge-Newton, MA-NH",Townsend,1474
NY,,Woodridge,12789
MO,,Seligman,65772
TX,"College Station-Bryan, TX",Bremond,76629
TX,"Dallas-Fort Worth-Arlington, TX",Maypearl,76064
SC,"Greenville-Anderson, SC",Cleveland,29635
VA,,Green Bay,23942
WV,,Kermit,25674
NY,"Watertown-Fort Drum, NY",Alexandria Bay,13607
IL,"Chicago-Naperville-Elgin, IL-IN-WI",Big Rock,60511
IA,"Mason City, IA",Manly,50456
TX,"Mineral Wells, TX",Strawn,76475
WI,,Wilton,54670
CA,"Eureka-Arcata, CA",Redway,95560
TX,,Milano,76556
TX,,Thornton,76687
WI,,Westboro,54490
NE,,Arapahoe,68922
NC,"Cullowhee, NC",Cashiers,28717
CA,"Sacramento-Roseville-Folsom, CA",Olympic Valley,96146
NY,"Hudson, NY",Craryville,12521
OH,"Toledo, OH",Bloomdale,44817
IL,"St. Louis, MO-IL",Mulberry Grove,62262
TX,"Austin-Round Rock-Georgetown, TX",Rosanky,78953
VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sperryville,22740
IN,"Greensburg, IN",Saint Paul,47272
PA,"Pittsburgh, PA",Templeton,16259
MO,,Birch Tree,65438
MN,,Grove City,56243
OR,"Eugene-Springfield, OR",Blue River,97413
MT,,Ennis,59729
WI,,Bancroft,54921
IL,"Carbondale-Marion, IL",Ozark,62972
IL,"Centralia, IL",Odin,62870
IN,"New Castle, IN",Spiceland,47385
WA,"Spokane-Spokane Valley, WA",Loon Lake,99148
KS,,Sublette,67877
KY,"Central City, KY",Bremen,42325
GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,30363
NY,"Watertown-Fort Drum, NY",Redwood,13679
SC,"Charlotte-Concord-Gastonia, NC-SC",Smyrna,29743
WI,,Pine River,54965
IA,,Sheffield,50475
NE,,,68771
NY,,Castile,14427
NY,"Oneonta, NY",Schenevus,12155
TN,"Jackson, TN",Rutherford,38369
AL,"Fort Payne, AL",Dawson,35963
IL,"Peoria, IL",Peoria,61602
IL,"Carbondale-Marion, IL",Ava,62907
MO,,Appleton City,64724
NH,"Keene, NH",Troy,3465
GA,"Eufaula, AL-GA",Georgetown,39854
WV,"Charleston, WV",Cottageville,25239
TX,,,79248
NY,"Rochester, NY",North Rose,14516
MI,,Elk Rapids,49629
SC,,Mayesville,29104
MI,"Niles, MI",Berrien Center,49102
CA,"Chico, CA",Berry Creek,95916
ME,,Brooks,4921
OH,"Ashtabula, OH",Pierpont,44082
MN,,Hancock,56244
OR,"Coos Bay, OR",North Bend,97449
ND,,,58436
IL,"Effingham, IL",Shumway,62461
VA,"Richmond, VA",Stony Creek,23882
MD,"Salisbury, MD-DE",Marion Station,21838
KY,"Louisville/Jefferson County, KY-IN",Bagdad,40003
OK,,Boise City,73933
NC,,Clarendon,28432
OH,"Chillicothe, OH",Clarksburg,43115
GA,"Albany, GA",Warwick,31796
WA,,Loomis,98827
OK,,Carnegie,73015
SC,"Columbia, SC",Blackstock,29014
IL,"Peoria, IL",Washburn,61570
KY,,Adairville,42202
TX,"Longview, TX",Harleton,75651
AZ,"Phoenix-Mesa-Chandler, AZ",Fort McDowell,85264
NY,"Oneonta, NY",Mount Upton,13809
AK,"Anchorage, AK",Willow,99688
GA,,,30810
KY,"Louisville/Jefferson County, KY-IN",Pendleton,40055
MO,,Edina,63537
AR,"Hot Springs, AR",Lonsdale,72087
FL,"Tallahassee, FL",Panacea,32346
IA,"Sioux City, IA-NE-SD",Lawton,51030
ME,"Portland-South Portland, ME",Cornish,4020
MO,"Springfield, MO",Fair Play,65649
NY,,Bliss,14024
WI,"Stevens Point, WI",Amherst Junction,54407
IA,,,52157
KY,,Sassafras,41773
VA,"Richmond, VA",Dewitt,23840
PA,"DuBois, PA",Grampian,16838
NH,,Effingham,3882
WI,,,54631
PA,"Pittsburgh, PA",Normalville,15469
NY,"Rochester, NY",Rushville,14544
MN,"Grand Forks, ND-MN",Fertile,56540
ID,"Burley, ID",,83346
VA,"Richmond, VA",Barhamsville,23011
IN,"Louisville/Jefferson County, KY-IN",Vallonia,47281
KY,,Webbville,41180
WV,"Charleston, WV",Clay,25043
OH,"Columbus, OH",Milford Center,43045
MT,,Charlo,59824
NM,"Santa Fe, NM",Glorieta,87535
MS,"Starkville, MS",Starkville,39769
PA,"Chambersburg-Waynesboro, PA",Orrstown,17244
AL,"Montgomery, AL",Autaugaville,36003
KY,,Falls of Rough,40119
IA,"Cedar Rapids, IA",Walker,52352
OH,"Defiance, OH",Sherwood,43556
NM,"Santa Fe, NM",Lamy,87540
CA,"Modesto, CA",La Grange,95329
WI,,Cochrane,54622
OR,,Mount Vernon,97865
KS,,Osborne,67473
IA,"Des Moines-West Des Moines, IA",Kellogg,50135
OH,"Columbus, OH",Pleasantville,43148
ME,,Washburn,4786
MN,"Minneapolis-St. Paul-Bloomington, MN-WI",,55065
WI,"Green Bay, WI",Suamico,54173
WI,,Saint Germain,54558
TN,,Huron,38345
KS,"Manhattan, KS",,66521
UT,,Panguitch,84759
AL,"Daphne-Fairhope-Foley, AL",Stapleton,36578
TX,"San Angelo, TX",Christoval,76935
KY,"Huntington-Ashland, WV-KY-OH",South Shore,41174
WI,"Beaver Dam, WI",,53006
CO,,Fraser,80442
MO,,Golden City,64748
AK,,,99827
NC,"Roanoke Rapids, NC",Weldon,27890
OR,"Eugene-Springfield, OR",Lowell,97438
IL,"Peoria, IL",Roanoke,61561
NY,"Seneca Falls, NY",Romulus,14541
NY,"Albany-Schenectady-Troy, NY",Jefferson,12093
KY,,Hardin,42048
WI,"Janesville-Beloit, WI",Orfordville,53576
NY,"Albany-Schenectady-Troy, NY",East Nassau,12062
PA,"State College, PA",Pennsylvania Furnace,16865
FL,"Orlando-Kissimmee-Sanford, FL",Leesburg,34762
ME,,Montville,4941
MN,"Hutchinson, MN",Brownton,55312
HI,"Hilo, HI",Pepeekeo,96783
MT,,Lodge Grass,59050
SD,"Rapid City, SD",Hill City,57745
OR,,,97738
IL,"Chicago-Naperville-Elgin, IL-IN-WI",Malta,60150
IA,"Carroll, IA",Coon Rapids,50058
WA,,Winthrop,98862
PA,"Johnstown, PA",Summerhill,15958
AL,,Repton,36475
IA,"Spirit Lake, IA",Lake Park,51347
FL,"Gainesville, FL",Waldo,32694
AL,"Cullman, AL",Joppa,35087
IL,,Greenfield,62044
TN,"Newport, TN",Bybee,37713
NY,"Utica-Rome, NY",Westmoreland,13490
CO,,Julesburg,80737
OK,,Maud,74854
AL,"LaGrange, GA-AL",Five Points,36855
NE,,Neligh,68756
IL,"St. Louis, MO-IL",Grafton,62037
TN,,Duck River,38454
KY,"Paducah, KY-IL",Salem,42078
PA,"Pittsburgh, PA",Point Marion,15474
TX,"Sherman-Denison, TX",Tioga,76271
IA,"Omaha-Council Bluffs, NE-IA",Crescent,51526
NE,"North Platte, NE",Sutherland,69165
NY,"Utica-Rome, NY",Poland,13431
KY,"Murray, KY",Almo,42020
CA,"Santa Rosa-Petaluma, CA",Occidental,95465
OK,,Paoli,73074
UT,"Logan, UT-ID",Paradise,84328
WV,"Beckley, WV",Montgomery,25136
MT,,Big Sandy,59520
OH,"Washington Court House, OH",New Holland,43145
NY,,Franklin,13775
NE,,Clarkson,68629
MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Spring Park,55384
OR,,Lostine,97857
MI,,Posen,49776
ME,,Hope,4847
MT,"Kalispell, MT",Somers,59932
IA,"Iowa City, IA",Lone Tree,52755
AR,"Little Rock-North Little Rock-Conway, AR",Mount Vernon,72111
VT,,Salisbury,5769
NY,"Poughkeepsie-Newburgh-Middletown, NY",Cuddebackville,12729
OH,"Salem, OH",Rogers,44455
MI,"Alma, MI",Perrinton,48871
TX,,Aquilla,76622
TN,"Cookeville, TN",Monroe,38573
AL,,Delta,36258
IA,"Fort Madison-Keokuk, IA-IL-MO",Keokuk,52639
MN,"Red Wing, MN",Welch,55089
IA,"Oskaloosa, IA",Eddyville,52553
PA,"Reading, PA",Lenhartsville,19534
VT,"Lebanon, NH-VT",Weathersfield,5151
ME,"Bangor, ME",Enfield,4493
LA,"New Orleans-Metairie, LA",Des Allemands,70030
AL,,Houston,35572
KY,"Paducah, KY-IL",Grand Rivers,42045
MN,"Alexandria, MN",,56315
WV,,Lewisburg,24938
IA,,,52316
MT,"Great Falls, MT",Belt,59412
NY,"Watertown-Fort Drum, NY",Cape Vincent,13618
MI,"Detroit-Warren-Dearborn, MI",Leonard,48370
AR,"Searcy, AR",Searcy,72045
WA,"Shelton, WA",Shelton,98592
MN,"Brainerd, MN",Cross Lake,56442
PA,"Chambersburg-Waynesboro, PA",Mont Alto,17237
OH,,Long Bottom,45743
LA,"New Orleans-Metairie, LA",Saint James,70086
TX,"San Antonio-New Braunfels, TX",San Antonio,78205
NC,"Roanoke Rapids, NC",Henrico,27842
IA,"Cedar Rapids, IA",Norway,52318
AL,"Troy, AL",Louisville,36005
OR,"Roseburg, OR",Glide,97443
CA,"Crescent City, CA",Smith River,95567
IL,"St. Louis, MO-IL",Valmeyer,62295
WI,,Butternut,54514
WV,"Wheeling, WV-OH",Glen Dale,26040
MS,"Memphis, TN-MS-AR",Waterford,38685
MI,,,49338
PA,"State College, PA",Rebersburg,16872
PA,"Pottsville, PA",Andreas,18211
KY,,Dunnville,42528
VA,,Reedville,22539
IA,,,52132
MD,"Cumberland, MD-WV",Rawlings,21557
MN,,Gibbon,55335
WI,,Dalton,53926
AL,"Birmingham-Hoover, AL",Riverside,35135
IL,"Champaign-Urbana, IL",Mansfield,61854
IL,,Ashley,62808
PA,"Pittsburgh, PA",Adah,15410
IL,"Freeport, IL",,61089
NY,"Poughkeepsie-Newburgh-Middletown, NY",Huguenot,12746
NY,"Albany-Schenectady-Troy, NY",Cropseyville,12052
PA,"Huntingdon, PA",James Creek,16657
CA,"Madera, CA",Ahwahnee,93601
CA,"Merced, CA",Ballico,95303
VA,"Charlottesville, VA",Arrington,22922
KY,,Sanders,41083
TX,"McAllen-Edinburg-Mission, TX",Elsa,78543
GA,,Alapaha,31622
AR,"Jonesboro, AR",Monette,72447
TX,,Waelder,78959
ND,"Fargo, ND-MN",Harwood,58042
WI,"Beaver Dam, WI",Reeseville,53579
WI,,Iron River,54847
NY,"Olean, NY",Hinsdale,14743
MO,,Bertrand,63823
WI,"Green Bay, WI",Wrightstown,54180
ID,"Moscow, ID",Deary,83823
KY,"Clarksville, TN-KY",Herndon,42236
NH,"Manchester-Nashua, NH",Hancock,3449
VT,"Rutland, VT",Clarendon,5759
NJ,"New York-Newark-Jersey City, NY-NJ-PA",Avon by the Sea,7717
MS,,Tiplersville,38674
MN,"Fergus Falls, MN",Dent,56528
NY,"Ogdensburg-Massena, NY",Madrid,13660
OH,"Athens, OH",Guysville,45735
WI,,Comstock,54826
MI,,Pellston,49769
AZ,"Prescott Valley-Prescott, AZ",Ash Fork,86320
OK,,Haworth,74740
IN,"Richmond, IN",Williamsburg,47393
NY,,Glenfield,13343
PA,"Selinsgrove, PA",Shamokin Dam,17876
TX,,Runge,78151
IL,"Fort Madison-Keokuk, IA-IL-MO",Dallas City,62330
MO,"Columbia, MO",New Franklin,65274
PA,"East Stroudsburg, PA",Bartonsville,18321
NY,"Olean, NY",Perrysburg,14129
NH,"Lebanon, NH-VT",Cornish,3745
KY,,Printer,41655
MI,,Millersburg,49759
MS,"Jackson, MS",Vaughan,39179
IA,,Buffalo Center,50424
NC,,Leasburg,27291
WI,"Manitowoc, WI",Whitelaw,54247
NM,"Albuquerque, NM",Jemez Springs,87025
IA,"Mason City, IA",Rockwell,50469
OR,"Portland-Vancouver-Hillsboro, OR-WA",Rhododendron,97049
IA,,,50635
NC,,Creswell,27928
TX,"Abilene, TX",Cross Plains,76443
KY,"Mayfield, KY",Sedalia,42079
OK,,Fort Cobb,73038
ME,,Brownfield,4010
PA,"Somerset, PA",Davidsville,15928
OK,,,74901
NJ,"New York-Newark-Jersey City, NY-NJ-PA",Glenwood,7418
WI,,Adams,53936
IL,,Stonefort,62987
OH,"Wilmington, OH",Midland,45148
CA,"Ukiah, CA",Hopland,95449
OH,"Bucyrus-Galion, OH",New Washington,44854
MI,,Kingston,48741
IL,,Raymond,62560
MA,"Worcester, MA-CT",Leicester,1611
VA,,Copper Hill,24079
ND,"Dickinson, ND",Belfield,58622
IL,"Davenport-Moline-Rock Island, IA-IL",Taylor Ridge,61284
MA,"Springfield, MA",Conway,1341
SD,"Sioux Falls, SD",Parker,57053
KY,,Cromwell,42333
ND,,Garrison,58540
MA,"Springfield, MA",Leverett,1054
NM,"Albuquerque, NM",Mountainair,87036
IN,"Crawfordsville, IN",Darlington,47940
IA,"Cedar Rapids, IA",Olin,52320
KY,"Glasgow, KY",Fountain Run,42133
VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jeffersonton,22724
NC,,Laurel Springs,28644
IN,"Marion, IN",Swayzee,46986
OK,"Tulsa, OK",,74081
ME,"Portland-South Portland, ME",Parsonsfield,4047
WI,"Marinette, WI-MI",Athelstane,54104
CA,,Etna,96027
NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Pedricktown,8067
ND,,Linton,58552
IL,"St. Louis, MO-IL",Benld,62009
SC,"Augusta-Richmond County, GA-SC",New Ellenton,29809
MN,"Rochester, MN",Kellogg,55945
CA,"Santa Rosa-Petaluma, CA",Geyserville,95441
ND,"Minot, ND",Kenmare,58746
PA,"Sayre, PA",Monroeton,18832
VA,"Staunton, VA",Fort Defiance,24437
PA,"Altoona, PA",Bellwood,16617
IA,"Des Moines-West Des Moines, IA",Cumming,50061
WI,,Deerbrook,54424
MN,"Alexandria, MN",Evansville,56326
IL,,Evansville,62242
AL,,Shorter,36075
NY,"Watertown-Fort Drum, NY",Mannsville,13661
NH,"Lebanon, NH-VT",Lincoln,3251
OK,"Durant, OK",Bokchito,74726
IL,"Quincy, IL-MO",,62324
VT,,Newport,5857
MI,"Coldwater, MI",Montgomery,49255
IL,"Peoria, IL",Wenona,61377
MN,"Fairmont, MN",Sherburn,56171
MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodsboro,21798
AR,"Little Rock-North Little Rock-Conway, AR",Scott,72142
KY,"Danville, KY",Perryville,40468
NH,,Tamworth,3886
ME,,Hiram,4041
NY,"Hudson, NY",Elizaville,12523
WI,,Gilman,54433
ID,"Burley, ID",Malta,83342
IL,"Decatur, IL",Blue Mound,62513
KY,"Elizabethtown-Fort Knox, KY",Battletown,40104
MI,"Grand Rapids-Kentwood, MI",Orleans,48865
MT,"Kalispell, MT",Marion,59925
KS,"Wichita, KS",Oxford,67119
VA,,Vesuvius,24483
CA,"Truckee-Grass Valley, CA",Smartsville,95977
IA,,Mapleton,51034
OK,"Bartlesville, OK",Ochelata,74051
TN,,Gruetli Laager,37339
MI,"Sault Ste. Marie, MI",Dafter,49724
IL,,Enfield,62835
MN,"Duluth, MN-WI",,55790
NY,"Corning, NY",Woodhull,14898
TN,"Cookeville, TN",Rickman,38580
KY,,Hazard,41719
IA,,Durant,52747
WI,"Green Bay, WI",Casco,54205
CT,"Hartford-East Hartford-Middletown, CT",Simsbury,6081
MA,"Springfield, MA",Wales,1081
NC,"Wilmington, NC",Atkinson,28421
IA,,Marcus,51035
GA,"Douglas, GA",Axson,31624
SC,"Augusta-Richmond County, GA-SC",Clarks Hill,29821
SC,,Nesmith,29580
FL,,Hampton,32044
WV,,Reader,26167
IA,"Waterloo-Cedar Falls, IA",Dunkerton,50626
PA,"Indiana, PA",Seward,15954
WV,"Beckley, WV",Dry Creek,25140
SD,"Sioux Falls, SD",Marion,57043
OH,"Cleveland-Elyria, OH",Montville,44064
AL,"Birmingham-Hoover, AL",Randolph,36792
LA,"Monroe, LA",Oak Ridge,71264
MN,"Winona, MN",,55910
NY,,Parksville,12768
NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck,27929
PA,"Pittsburgh, PA",Bolivar,15923
SC,"Greenwood, SC",Troy,29848
IL,"St. Louis, MO-IL",Bartelso,62218
GA,"Valdosta, GA",Fargo,31631
MN,,Clearbrook,56634
MI,"Mount Pleasant, MI",Rosebush,48878
NH,"Lebanon, NH-VT",Lyme,3768
IA,,Victor,52347
IN,"Louisville/Jefferson County, KY-IN",Marysville,47141
NY,"Olean, NY",Freedom,14065
MS,,Little Rock,39337
CA,"Sacramento-Roseville-Folsom, CA",Clarksburg,95612
NM,,Fort Sumner,88119
MN,"Winona, MN",Lewiston,55952
NH,,Tuftonboro,3816
KY,"Campbellsville, KY",Elk Horn,42733
TX,"Palestine, TX",Montalba,75853
OH,"Weirton-Steubenville, WV-OH",Amsterdam,43903
KY,,Burnside,42634
WI,,Viola,54664
WV,,Cowen,26206
IA,"Des Moines-West Des Moines, IA",Adair,50002
ME,,Washington,4574
MT,"Billings, MT",Worden,59088
IA,,Pocahontas,50574
SD,"Sioux Falls, SD",Baltic,57003
MI,,Rothbury,49452
SC,"Greenville-Anderson, SC",Cross Hill,29370
MT,,Scobey,59263
NC,"Durham-Chapel Hill, NC",Semora,27343
WI,"Baraboo, WI",Merrimac,53561
TN,"Paris, TN",Henry,38231
NY,"Corning, NY",Lindley,14858
NC,"Greenville, NC",Stokes,27884
ME,,Hartland,4943
AL,,Addison,35540
MO,,Rocky Mount,65072
TX,"Bonham, TX",Trenton,75490
AR,"Pine Bluff, AR",Kingsland,71652
WA,"Wenatchee, WA",Entiat,98822
AL,"Dothan, AL",Chancellor,36316
NY,"Elmira, NY",Erin,14838
AL,"Tuscaloosa, AL",,35461
OK,,Big Cabin,74332
MO,,Eolia,63344
PA,"Lock Haven, PA",Renovo,17764
CA,"Fresno, CA",Fresno,93650
NV,"Las Vegas-Henderson-Paradise, NV",Jean,89019
ID,"Sandpoint, ID",Blanchard,83804
MT,"Helena, MT",Lincoln,59639
TN,"Dyersburg, TN",Dyersburg,38030
NY,"Auburn, NY",Cayuga,13034
VA,,Sugar Grove,24375
OR,"Klamath Falls, OR",Bonanza,97623
SD,"Watertown, SD",Castlewood,57223
IA,,Preston,52069
WI,,Bayfield,54814
NY,"Watertown-Fort Drum, NY",Henderson,13650
KS,,Harper,67058
VA,,Bremo Bluff,23123
AR,"Little Rock-North Little Rock-Conway, AR",Paron,72122
TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dixon Springs,37057
NH,"Manchester-Nashua, NH",Lyndeborough,3082
PA,"Pittsburgh, PA",Champion,15622
VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,23438
IN,"Terre Haute, IN",Montezuma,47862
CA,"Madera, CA",Raymond,93653
VT,"Rutland, VT",Shrewsbury,5738
CA,"Susanville, CA",Doyle,96109
AL,"Birmingham-Hoover, AL",Harpersville,35078
IL,"Burlington, IA-IL",,61469
ME,"Portland-South Portland, ME",Newfield,4095
WI,,Stone Lake,54876
LA,"Opelousas, LA",Krotz Springs,70750
NE,"Scottsbluff, NE",Morrill,69358
IA,"Des Moines-West Des Moines, IA",Prole,50229
MS,"Tupelo, MS",Marietta,38856
MO,,Eminence,65466
KY,,Flatgap,41219
MA,"Worcester, MA-CT",Royalston,1368
WI,"Beaver Dam, WI",Theresa,53091
MO,,Brumley,65017
AL,"Fort Payne, AL",Groveoak,35975
NH,"Concord, NH",Wilmot,3287
IA,,Hubbard,50122
ME,,Greenville,4441
AL,"Mobile, AL",,36528
TX,,Munday,76371
KS,"Salina, KS",Gypsum,67448
TX,"Levelland, TX",Ropesville,79358
VT,"Barre, VT",Warren,5674
OK,,Clayton,74536
MD,,Kennedyville,21645
MT,,Sheridan,59749
NE,"Beatrice, NE",Adams,68301
NY,"Malone, NY",Moira,12957
WA,,Odessa,99159
IA,,George,51237
TX,,Call,75933
NC,,Hallsboro,28442
PA,"Huntingdon, PA",Orbisonia,17243
WA,"Kennewick-Richland, WA",Eltopia,99330
ME,,Phillips,4966
MI,,Walkerville,49459
GA,"Valdosta, GA",Quitman,31625
AR,"Hot Springs, AR",Mountain Pine,71956
MO,"Kansas City, MO-KS",Braymer,64624
IL,"Pontiac, IL",Odell,60460
IL,,Shannon,61078
VA,"Roanoke, VA",Bent Mountain,24059
TX,,Bivins,75555
MO,"St. Louis, MO-IL",Saint Clair,63060
MI,,Dowling,49050
IL,,Chadwick,61014
IN,,Windfall,46076
NE,"Grand Island, NE",Cairo,68824
MO,"Kansas City, MO-KS",Kansas City,64146
WV,"Beckley, WV",Ghent,25843
MI,,Fairgrove,48733
KY,,Slaughters,42456
SC,"Bennettsville, SC",Clio,29525
IL,,Thomson,61285
OH,"Washington Court House, OH",Bloomingburg,43106
WI,,Alma,54610
MO,,Norborne,64668
MO,"Hannibal, MO",Perry,63462
WI,,Rib Lake,54470
OH,,Blue Creek,45616
KS,,Plains,67869
KY,,Annville,40402
FL,,Bascom,32423
TN,,Pocahontas,38061
TX,,Lone Star,75668
KY,,East Point,41216
KS,"Topeka, KS",Rossville,66533
TN,"Clarksville, TN-KY",Southside,37171
MO,"Moberly, MO",Cairo,65239
MI,"Escanaba, MI",Cornell,49818
PA,"York-Hanover, PA",New Park,17352
IL,"Taylorville, IL",Morrisonville,62546
SC,"Charleston-North Charleston, SC",Adams Run,29426
CT,"Torrington, CT",Salisbury,6039
PA,"Huntingdon, PA",Petersburg,16669
CA,"Truckee-Grass Valley, CA",Rough and Ready,95975
NY,"Oneonta, NY",Milford,13807
TX,,North Zulch,77872
MI,,Au Gres,48703
OK,,Red Oak,74563
IN,"North Vernon, IN",Commiskey,47227
